5.81527	-0.919355
4.28965	-6.2565
-2.36419	-7.67897
3.65637	-5.97416
4.11409	-6.24206
6.10807	-1.00697
-6.01109	-11.0824
4.96102	-6.66548
4.32484	-5.96847
5.48913	0.757551
4.53153	-5.64659
3.78604	-6.14815
-2.67736	-11.2416
5.25694	-1.43002
-9.66914	-7.22785
-6.9992	-3.55939
-6.77058	-8.79751
5.90635	0.277075
4.33936	-6.51502
-10.9729	-10.5736
7.91299	-0.483429
-1.82866	-11.5019
4.20402	-6.03255
5.34377	-5.72742
6.55124	-0.540521
4.68203	-6.52937
8.50507	-1.28133
4.5096	-6.99071
5.71031	-6.93754
8.33771	-0.43476
-2.14398	-7.51576
4.91848	-0.546904
-3.07092	-10.0463
2.42866	-6.5591
4.69949	-5.9348
6.99658	-1.0036
3.3551	-6.5566
6.17789	1.07574
3.44474	-6.56547
-3.46891	-10.2423
-7.18638	-11.17
3.3009	-6.03709
3.75206	-6.43515
6.81669	-1.03295
4.7952	-6.34861
6.58969	-0.199507
-3.69296	-9.12409
-3.33584	-10.694
4.53225	-5.7992
-6.65626	-10.5669
-7.01079	-7.1444
5.38539	-2.37894
7.5367	-1.96795
6.17367	-0.224233
3.97913	-5.91132
3.7053	-6.85041
-5.85254	-10.4123
5.66443	1.21776
-5.66432	-8.5187
-4.32733	-9.30514
7.38041	-1.26983
-5.48566	-7.13392
5.25033	0.148733
4.43736	-7.1034
7.40118	0.556986
4.03014	-6.41872
7.13737	0.506427
4.68124	-5.72477
4.11916	-6.11878
5.95231	-1.19417
4.26752	-6.9403
4.1413	-5.85875
-8.05356	-10.9648
4.07828	-6.61062
-6.2204	-9.16409
6.77643	-0.37022
6.68104	0.0884814
3.48934	-6.74415
-4.09934	-9.47909
4.03861	-5.85344
4.55062	-6.29125
7.52299	-4.27349
-3.69469	-9.68724
-4.79755	-5.34958
-6.04808	-11.6059
-3.49087	-12.0131
5.74047	0.226512
-8.57567	-4.72612
6.23179	0.626274
4.48565	-5.81608
-6.55933	-8.27912
4.09935	-6.70949
6.69471	-1.40523
4.11346	-6.19384
-2.69266	-7.86887
6.4545	-1.34657
-7.18669	-11.9172
4.07115	-6.49144
3.31318	-6.30545
-4.75958	-10.8755
-5.36524	-7.68685
4.78026	-5.3433
-3.75424	-10.6695
-5.61065	-12.8158
6.50118	-0.638134
-3.1528	-12.6574
4.40113	-5.70518
7.32666	-0.695292
5.97503	-1.13338
7.18539	0.900986
3.57609	-5.28879
6.55981	0.79527
6.39876	0.011903
4.70989	-5.7363
7.58412	-1.83341
4.75718	-6.62124
4.78742	-1.96185
-4.83693	-7.57919
4.98634	-6.0833
-7.82188	-9.02622
6.71581	-1.5883
4.60252	-6.76609
3.97528	-6.75103
6.63638	0.166359
-7.80509	-9.9925
4.41671	-6.18342
-7.15906	-2.75422
4.82319	-6.13818
3.41252	-7.00426
4.5911	-6.15606
-2.69766	-6.80187
5.72612	-2.67695
4.15332	-6.59172
-5.36991	-8.65157
-5.78609	-7.24656
4.37799	1.7144
-6.39359	-6.62404
6.04203	-1.41615
6.77202	0.347579
4.67099	-6.46036
6.15419	-0.40923
4.30561	-6.67029
5.00306	-6.03437
4.61543	-6.79818
-5.02956	-10.4462
-6.72339	-8.76275
4.39583	-6.61939
8.5331	1.78675
6.94953	-2.02227
4.0862	-5.97717
3.63143	-5.7375
-2.67497	-8.9957
5.57125	-1.91043
8.08516	0.595416
-8.78408	-10.6879
4.17937	-6.45898
4.21012	-6.87687
-3.4082	-10.345
7.85206	0.680305
4.74393	-6.9847
3.98414	-6.5847
7.86112	-0.302173
4.33221	-6.46638
-0.42186	-10.433
3.84321	-6.08968
7.34694	0.244022
