-4.56774	6.02514
4.4261	-7.90162
2.34761	-4.48951
-4.49783	5.62218
3.54065	-7.40523
-3.75573	4.79908
2.66863	-6.25783
-1.59757	6.32359
4.42432	-8.5078
-1.7433	6.42008
-0.126434	3.79834
0.438458	3.25063
-3.66666	4.64605
-4.81728	6.11313
0.719558	2.35332
4.48827	-8.18928
-0.13917	3.92516
-0.960323	4.9674
-4.05037	4.97776
3.64726	-6.81259
-0.489678	3.96693
-3.20372	4.64177
-0.654713	3.39295
-4.8073	5.77965
4.33941	-7.47116
3.29445	-5.96021
0.336278	3.696
3.99987	-7.43275
3.75105	-7.41801
-2.51276	2.63026
-3.86851	4.71915
-3.18091	4.30118
-3.93959	4.71656
5.12702	-9.61132
2.14004	-4.89414
-1.71052	1.61551
-4.09176	5.08685
4.52941	-7.67454
-1.46586	5.99125
3.20349	-6.37555
-3.93924	4.66595
3.20463	-6.29809
-3.72267	5.00211
-4.04805	5.20044
-2.9632	3.6853
-3.17964	8.03113
-4.20809	4.94875
-0.429978	4.41009
0.461886	3.72608
-1.361	5.34384
3.68006	-7.29893
3.73376	-7.53041
-1.23557	5.09074
-0.0751739	4.22822
0.131596	3.64876
3.5785	-6.85404
-2.72749	2.84159
-3.57465	4.54042
4.30838	-7.86811
3.78527	-7.08135
-0.993921	4.67477
3.45923	-6.85198
-3.71207	4.93458
3.99503	-7.29048
-0.804348	4.64779
-2.08752	6.37597
2.80497	-6.34254
-3.02318	3.64054
-2.62347	7.26228
-0.670513	5.1613
3.71353	-6.81543
4.92752	-8.15563
-1.20134	6.15917
3.02032	-6.51708
-3.15929	3.79959
-0.899783	4.88088
-3.41347	4.84039
-2.65941	3.3485
-3.10758	3.96324
-1.14446	5.01159
-1.88441	5.89868
-3.03871	3.66601
-4.09043	5.44739
-3.51537	4.23598
4.13211	-7.54332
-1.15069	5.24447
-4.06946	4.88425
-0.412231	4.33536
-0.732414	4.85782
-3.1992	4.17956
4.72704	-8.51461
-3.23641	4.15871
-0.496352	4.30675
-3.38419	4.24728
-4.41686	5.6104
3.61584	-7.08671
3.8561	-7.08302
4.51448	-8.23825
-4.07685	5.94237
-0.823995	4.53398
3.09682	-6.50645
3.71689	-7.39065
2.89248	-5.77428
4.16192	-7.29314
-3.97131	5.15656
-1.75358	6.46751
3.31615	-6.71027
3.47372	-6.73097
-3.9426	5.28625
-3.07889	3.55043
-3.24816	3.85649
-0.787328	4.64692
-0.200731	3.55146
3.23412	-6.08187
-0.818988	5.2357
-0.965607	5.39077
2.70236	-5.89242
-2.19586	6.67493
3.93639	-7.51173
-3.02299	3.90242
-2.91355	4.16132
-1.64923	6.29537
3.78807	-7.00936
-2.61828	2.59467
-0.901884	4.38737
4.5438	-8.29156
-3.72975	4.80192
-2.97483	3.23714
4.03144	-7.32593
1.77005	-4.95712
-1.46885	5.20116
-2.40043	3.03876
3.70671	-6.96338
4.34023	-7.70788
-2.86497	3.35579
4.86471	-8.85003
2.69014	-6.06242
3.71935	-7.00484
-2.10743	7.16871
-2.05595	6.6391
2.36498	-4.93051
4.95241	-8.6618
-0.434408	4.69687
-1.08021	4.9998
0.324408	3.76799
-3.60517	4.39772
4.33816	-8.05611
3.94725	-6.78637
-0.879078	4.51756
-4.25453	5.28349
3.69216	-7.09841
3.93382	-7.33577
3.63833	-6.93491
-3.70292	4.5875
-2.82573	3.40942
-3.04221	3.17006
-1.19562	5.37004
-2.75805	3.59008
-0.595944	4.15197
-3.24925	3.71742
-0.718781	4.78047
-3.74084	5.07587
-1.26512	5.02818
3.76947	-7.27768
-3.59416	4.20925
2.47665	-5.59436
-3.85787	4.45691
-4.43416	5.02737
3.59436	-6.70228
-3.00954	3.72957
2.05079	-4.40867
-3.52943	4.31449
-3.30031	4.12924
4.15187	-8.28543
-0.540273	4.26143
-4.01809	5.34514
4.70866	-7.84509
3.26985	-6.0774
-4.1378	5.45226
-4.52042	5.59894
-2.1555	2.02442
-2.75144	7.62194
-2.6647	2.71085
3.06554	-6.49824
3.88129	-7.29712
-0.776108	4.39194
-2.80858	3.28105
3.85269	-7.46595
-3.63235	4.45028
-0.444367	4.48719
-3.58713	8.60969
3.68361	-8.03249
-1.07383	5.1596
-1.11617	4.91618
-2.70851	3.16242
-4.64069	6.15832
-1.75566	5.6082
-2.84274	3.82917
-3.79057	4.84752
4.7511	-8.08025
-1.51325	5.36968
4.31264	-7.42862
-3.53643	4.33112
-0.894902	5.42571
5.16589	-9.5622
-4.33467	5.27693
-3.65823	4.48278
4.22404	-7.57119
-0.267176	4.2217
-2.21375	3.43453
-4.36543	5.78388
-1.4825	5.72837
-3.38245	3.85749
3.63997	-7.15827
4.20729	-7.42073
4.65414	-8.49781
-3.86122	4.70027
-0.478187	4.19392
-3.95966	4.85811
-1.09122	4.96547
-3.50069	4.32584
4.76507	-8.39246
-1.18433	4.70197
-3.93131	4.74336
-2.26676	6.43103
-0.790743	4.34057
-3.12049	3.68397
-3.75517	3.81986
-3.23327	3.52917
-4.50516	6.21302
0.0897038	2.54217
-5.00503	6.37849
-4.37595	5.65784
-4.19804	5.33991
1.11715	2.11896
2.91205	-6.37344
-1.63482	6.10785
-0.730736	4.70285
-4.19786	5.4587
0.0764326	3.37719
-0.145683	3.29381
3.37735	-7.39073
-2.17092	6.35964
3.31969	-6.875
-3.56422	4.78881
-3.04089	4.00511
3.62173	-7.50293
-3.66949	4.66452
3.29827	-6.32147
-4.36122	5.55474
0.0383568	3.20932
2.82611	-5.54015
-0.133172	3.9337
-1.18535	5.18118
-4.48451	5.84564
4.18612	-7.88923
-0.591565	3.98227
5.453	-9.12017
3.58533	-7.17346
-5.10459	6.80319
-3.92239	4.80449
-0.559311	4.27255
-3.23007	4.49046
2.48126	-4.9679
2.52448	-5.44039
4.64054	-8.39356
-3.76471	5.00962
-1.23105	5.18006
2.58347	-5.07078
4.98416	-9.42285
4.73165	-8.81147
-3.83762	4.84861
-3.05158	7.28021
3.5585	-6.93534
-1.50227	5.59445
-1.48995	5.61062
3.68454	-6.47866
3.30655	-6.39887
0.19544	3.14801
3.68073	-6.70594
-0.887296	4.41181
-3.62239	4.51393
-3.65011	4.85808
-0.78755	4.43578
-1.08663	5.31894
-1.34151	5.58259
-4.11003	5.22159
-2.9145	3.742
3.28744	-6.68227
4.47121	-8.60552
-2.9384	3.84651
3.39768	-6.47217
4.44909	-8.88909
3.07541	-6.00577
4.12631	-7.28177
-1.931	6.61574
-3.00395	2.84942
-2.31167	3.05234
-0.0330616	3.11682
-0.839126	5.00135
4.84635	-8.85487
4.13536	-8.25832
-3.01408	3.73484
-4.2349	5.32917
-2.36417	2.8568
-3.38712	3.76379
-3.48309	4.6105
3.74784	-7.39295
4.5944	-8.47398
-3.1871	3.94074
-1.4497	5.44901
-3.9284	4.56057
3.41934	-6.44603
-2.94598	3.48955
-0.769832	5.12022
3.39799	-6.93536
-3.57376	4.34776
-0.911321	4.79272
-4.66896	6.68479
4.65134	-8.30114
-3.07481	4.07872
3.45727	-6.73594
2.85694	-5.51417
-0.432445	4.36705
-4.70218	6.00695
3.62287	-6.81396
4.41608	-8.67523
-4.06141	5.17425
3.5647	-6.65973
-1.18852	4.82788
4.91891	-8.93332
0.761468	2.83513
-3.40895	4.56806
-3.63495	4.407
3.19184	-6.9313
-3.06533	3.68276
3.31494	-6.80427
-2.62162	2.98058
3.49835	-6.69571
3.10927	-6.28974
2.71438	-5.61392
-3.28291	3.79053
3.81777	-7.20919
-0.228152	3.932
3.75393	-7.39907
3.32897	-6.4062
-3.42665	4.73168
-3.97763	4.44215
-1.1366	5.00758
2.73914	-5.39539
-0.877453	4.53927
-4.19351	5.43848
-3.51479	4.4343
-3.1801	3.67551
-1.12115	5.03399
2.12303	-4.78922
4.53201	-7.57786
-2.29499	2.67209
-0.594167	4.52564
-0.46831	4.31881
-2.59438	3.34126
0.00316055	3.24864
-3.68892	4.2085
4.35934	-7.881
-1.62113	6.03569
4.41559	-8.62087
